Column1;Date;EMP;EMP_PART;EMP_TEMP;UNEMP_RATE;UNEMP_DURA_6mth;UNEMP_DURA_6.12mth;UNEMP_DURA_12mth.;UNEMP_DURA_24mth.;EMP_RATE;EMP_ACT;EMP_ACT_RATE;CLAIMS;CLAIMS_RATE;TOT_WEEK_HRS;AVG_WEEK_HRS;AVG_WEEK_HRS_FULL;AWE_ALL;AWE_CONS;AWE_MANU;AWE_PRIV;AWE_PUB;AWE_SERV;VAC_TOT;VAC_CONS;VAC_MANU;IOP_PROD;IOP_CAP_GOOD;IOP_DUR;IOP_ENER;IOP_GOOD;IOP_INT_GOOD;IOP_MACH;IOP_MANU;IOP_MINE;IOP_NON_DUR;IOP_PETRO;IOP_OIL_EXTRACT;IOS;IOS_45;IOS_46;IOS_47;IOS_G;IOS_EDUC;IOS_PNDS;RSI;CAR_REGIS;RETAIL_TRADE_INDEX;AVG_WEEK_RETAIL_SALE;AVG_WEEK_RETAIL_SALE_NON_FOOD;CPIH_ALL;CPI_ALL;CPI_EX_ENER;CPI_GOOD;CPI_DUR;CPI_NON_DUR;CPI_SERV;CPI_CLOTH;CPI_TRANS;RPI_ALL;RPI_GOOD;RPI_SERV;RPI_HOUSE;EXP_TOT;EXP_GOOD;IMP_ALL;IMP_GOOD;EXP_FUEL;IMP_FUEL;EXP_OIL;IMP_OIL;EXP_MACH;IMP_MACH;EXP_METAL;IMP_METAL;EXP_CRUDE_MAT;IMP_CRUDE_MAT;GBP_BROAD;GBP_CAN;GBP_EUR;GBP_JAP;GBP_US;OIL_PRICE;BANK_RATE;CONS_CREDIT_ex_student_loan;TOT_LENDING_APP;TOT_HOUSE_APP;MORT_FIXED_RATE_5YRS;MORT_FIXED_RATE_2YRS;M1;M2;M3;M4;LIBOR_3mth;BGS_5yrs_yld;BGS_10yrs_yld;BGS_20yrs_yld;FTSE_ALL;FTSE250;VIX;SP500;UK_focused_equity;EUR_UNC_INDEX;BCI;CCI;CLI;PPI_MANU;PPI_MACH;PPI_OIL;PPI_METAL;PPI_MOTOR
279;01.03.2021;4,65427E+14;-3,7577E+14;2,33966E+14;-1E+15;-4,81192E+14;-2,61438E+14;6,12186E+14;1,47423E+14;1E+15;-2,14497E+14;0;-5,19797E+14;-1E+14;1,77991E+13;1,67508E+14;1,45563E+14;-2,68113E+14;-1,53492E+14;1,64609E+13;3,80229E+14;0;-1,08894E+14;5,42348E+13;-6,89929E+14;7,27594E+14;-4,93828E+14;-8,26831E+14;-4,04761E+14;-2,97464E+14;5,54018E+14;-5,97611E+14;2,77555E+14;0;1,21804E+14;1,92755E+14;1,38985E+14;1,12431E+14;2,75803E+14;-2,88284E+14;1,02526E+14;5,22051E+13;6,43976E+14;5,72295E+13;1,16836E+14;4,3907E+14;1,54993E+14;3,78158E+14;4,26149E+14;;1,44523E+14;2,23135E+13;1,20141E+14;1,49334E+14;-3,19161E+14;3,13172E+13;1,43579E+14;6,84308E+14;2,31104E+13;2,29776E+14;;2,5805E+14;2,82764E+14;5,27249E+14;8,10226E+14;3,02979E+13;-7,0467E+14;3,21153E+14;6,22755E+14;1,15431E+14;1,74398E+14;8,3401E+14;6,42777E+13;-1,1657E+14;-1,20981E+14;-6,81378E+14;-1,4938E+13;1,31879E+14;-1,0503E+14;1,56611E+14;3,03776E+14;-7,93393E+13;4,9091E+14;0;-1,87908E+14;-2,72277E+14;-4,5936E+14;-6E+14;-5;8,21768E+14;4,7767E+14;6,43273E+14;6,31522E+14;28;1651;2234;2021;3,41577E+14;2,86756E+14;1939999962;4,15628E+14;3,04822E+14;3218752;183318;127909;106549;4,206E+14;2,3317E+14;7,80549E+14;7,91293E+14;0
280;01.04.2021;7,44232E+14;6,48887E+14;-6,26961E+14;0;-3,95024E+14;-5,10178E+14;9,50942E+13;3,35763E+14;0;7,96471E+14;0;-1,03624E+14;0;1,85011E+14;1,97375E+14;1,71924E+14;4,25596E+14;1,22139E+14;0;7,56147E+14;0;2,52266E+14;1,43101E+14;1,33531E+14;3,44862E+14;-1,39584E+14;-1,39343E+14;3,86294E+14;-5,58805E+14;1,2809E+14;-2E+13;-2,9516E+14;-3,79868E+14;-1,61238E+14;5,43972E+14;8,8977E+14;-2,04681E+14;4,67673E+13;2,46817E+14;4,35052E+14;9,09718E+14;8,89475E+14;7,56614E+14;2,91384E+14;8,05805E+14;8,76849E+14;7,97415E+14;7,90439E+14;2,03979E+14;3,31927E+14;3,74452E+14;1,59035E+14;3,56003E+14;2,39758E+14;1,79346E+14;-1,23324E+14;7,79079E+14;4,57731E+14;;6,21313E+14;1,33387E+13;5,4314E+14;1,26134E+14;2,88544E+13;9,10962E+14;8,22059E+13;-5,47382E+14;1,48869E+14;-2,54349E+14;2,80554E+14;-8,06095E+14;-1,46208E+13;-5,22507E+14;1,92981E+14;-4,85979E+14;1,07699E+14;-3,49619E+14;-7,66111E+14;-8,01625E+14;5,53384E+14;-1,22739E+14;;0;-8,32948E+14;7,52312E+14;4,76214E+14;-3;-7E+14;;5,87294E+14;7,07794E+14;3,79649E+14;5,4E+14;1,1E+14;5,9E+14;-3,2E+14;3,91098E+14;4,44775E+14;1861000061;5,10973E+14;3,82252E+14;-3780795;14495;10072;6,97E+14;3,86198E+13;2,61369E+14;8,73E+14;2,43749E+14;2,75103E+14
281;01.05.2021;3,62022E+14;1,30182E+14;2,60722E+14;-2;4,87212E+14;-8,32618E+14;-4,41573E+14;-7,33825E+14;3E+14;2,32452E+14;1E+14;-5,91387E+14;-4E+14;1,58749E+14;1,29452E+14;8,48661E+14;8,6431E+14;3,03031E+13;1,64339E+14;0;1,71969E+14;1,41345E+14;1,25163E+14;-6,45385E+14;8,13456E+14;-1,00452E+14;-3,5225E+13;-1,11525E+14;5,09555E+14;3,74709E+14;-1,71635E+14;-2,85989E+14;-9,51928E+13;1,69257E+14;5,28292E+14;7,46524E+11;2,40976E+12;2,05557E+14;2,684E+14;2,06193E+14;-1,19286E+14;5,78594E+14;5,24137E+14;1,12189E+13;-2,04849E+14;2,00158E+13;-2,55715E+14;-6,56874E+14;3,46674E+14;4,33946E+14;4,55848E+14;4,74428E+14;5,87754E+14;7,51309E+14;3,87434E+14;2,86234E+14;7,94388E+14;4,78658E+14;3,70151E+14;5,78711E+14;7,14658E+14;1,10315E+14;2,7068E+14;2,34989E+14;-1,6689E+14;-1,39715E+14;2,37224E+13;-5,93659E+13;3,67858E+14;-3,24103E+14;1,57919E+14;-1,73322E+14;2,33056E+14;1,30098E+14;1,93918E+14;1,63816E+14;6,41261E+14;-1,28614E+13;3,54197E+14;1,94786E+14;1,78288E+13;5,59271E+14;0;3,96832E+13;1,57345E+14;7,60219E+13;-3;-2;-1,88692E+14;-1,73327E+14;3,48948E+14;3,54522E+14;-29;193;543;6,22E+14;8,07001E+14;8,26007E+14;1676000023;5,47149E+14;3,80022E+14;-3827218;11609;7,69E+14;5,1E+14;7,44783E+14;3,10828E+14;4,39843E+14;9,98344E+14;1,82983E+14
282;01.06.2021;3,45328E+14;3,96192E+14;1,27856E+14;-1E+15;-3,08476E+14;-9,74082E+13;2,67276E+14;1,51136E+14;1E+14;1,55685E+14;1E+15;-7,14922E+14;-5;1,38589E+14;9,60007E+14;8,4152E+14;-6,90849E+14;2,09589E+14;0;1,88147E+14;-3,44234E+14;-1,41345E+14;1,13287E+14;1,82322E+14;6,06246E+14;-1,62111E+14;2,90276E+14;1,02279E+14;-6,69981E+14;-2,93224E+14;7,10302E+14;-1,73758E+13;-5,73067E+14;-1,15513E+14;-4,20377E+14;1,02999E+14;-1,48956E+14;1,71462E+14;-3,55833E+14;2,02027E+14;1,68571E+14;1,24225E+13;3,24466E+14;1,40989E+14;8,43096E+14;1,81001E+14;5,53451E+13;1,87005E+14;;4,08574E+14;4,30466E+14;4,68467E+14;8,31939E+14;1,22003E+14;3,0611E+13;2,90825E+14;7,0659E+14;8,38412E+14;6,96626E+14;;3,83503E+14;5,98272E+13;-3,79245E+14;-7,51496E+14;3,11151E+14;3,8559E+13;-1,77498E+13;5,96102E+14;-3,09745E+14;3,97188E+14;-5,89773E+14;4,79048E+14;7,03071E+13;-1,6545E+14;4,55116E+14;-7,43352E+13;5,01664E+14;3,8583E+14;3,70132E+14;4,71123E+14;-4,55225E+14;6,53717E+14;0;-7,70104E+14;-3,9748E+14;-8,70592E+14;-8E+14;-8E+14;8,12642E+14;6,09337E+14;7,67361E+14;7,17573E+14;-24;4,4E+14;-5,09E+14;-766;-3,46138E+14;-1,36709E+14;1582999992;2,19709E+14;-3,27898E+14;1122888;6,866E+14;3,458E+14;3,601E+14;7,24291E+14;7,37946E+14;3,03011E+14;2,35613E+14;3,64964E+14
283;01.07.2021;2,70495E+14;1,65711E+14;2,39103E+14;-1E+14;0;-1,60773E+14;0;-1,51136E+14;1E+15;7,92755E+14;0;-1,99962E+14;-1E+14;6,66277E+14;3,17965E+14;5,57105E+14;6,90849E+14;-5,94355E+14;-1,64339E+14;1,87793E+14;1,72265E+14;8,85745E+14;8,01219E+14;5,40672E+14;9,79804E+14;-1,0267E+14;-1,65615E+14;9,24642E+14;-1,50585E+13;1,78736E+14;-4,12855E+14;-5,10991E+14;-1,15608E+14;1,197E+14;2,38633E+14;-7,96882E+14;1,65192E+14;-4,00802E+14;-3,68963E+14;1,03807E+13;-2,28752E+14;-1,05013E+14;1,02934E+14;-5,01254E+14;-2,64666E+14;-8,83703E+14;-2,89329E+14;-2,15942E+14;-2,75285E+14;1,95811E+14;3,19543E+14;1,33403E+14;5,12482E+14;1,06334E+14;2,56915E+14;-2,77545E+14;5,68535E+14;7,96947E+14;5,31043E+14;8,14995E+14;-5,45123E+14;5,9059E+14;-2,01497E+14;2,01417E+14;1,87969E+13;2,33412E+14;2,26463E+14;1,55036E+14;5,68165E+14;1,82432E+14;2,32029E+14;-3,49138E+14;-1,05832E+14;-6,25204E+14;-7,93367E+14;-1,52308E+14;-1,86274E+14;;3,25957E+14;-1,44694E+13;-1,58083E+13;2,69931E+14;0;3,56687E+14;-4,43772E+14;-7,75595E+13;-15;-1E+15;2,1769E+14;1,61969E+14;-4,39758E+14;7,18176E+14;-47;-645;-157;-191;3,85334E+14;2,52767E+13;1823999977;2,24932E+14;2,74852E+14;4476448;2,947E+14;-5,45E+14;1,656E+14;7,54649E+14;-3,88122E+14;1,45636E+13;4,3664E+14;1,81984E+13
284;01.08.2021;3,37093E+14;8,99219E+14;-2,36547E+14;-2E+14;-6,33696E+14;-5,57914E+14;8,75279E+14;6,39038E+12;1E+14;-1,82888E+14;-1E+15;-4,06284E+14;-2E+14;5,25958E+14;3,16957E+14;2,77393E+14;5,15023E+14;1,1852E+14;3,28408E+14;3,74532E+14;1,71969E+14;7,02991E+14;6,44197E+14;1,23614E+14;1,01352E+14;1,03146E+14;1,96271E+14;-2,52704E+14;4,58301E+14;-1,06858E+14;-1,16588E+14;8,69991E+14;-6,80605E+14;1,68767E+14;-6,1323E+14;4,59771E+14;2,09285E+14;1,09836E+14;-1,49171E+14;-3,44828E+14;1,00101E+14;9,59233E+14;1,43006E+14;1,29807E+14;5,73067E+14;-6,05102E+14;2,83702E+14;5,57094E+13;1,6743E+14;5,37699E+13;5,19461E+14;4,62045E+14;8,09569E+14;8,67809E+14;1,56242E+14;3,94004E+14;5,25308E+14;8,72963E+14;4,28726E+14;;1,89163E+14;-1,11529E+14;-2,64852E+14;-6,30421E+14;-1,49657E+14;-3,15872E+12;-7,49401E+14;-1,49442E+14;2,86553E+14;-3,21297E+14;-1,43066E+12;1,37676E+14;-5,32814E+14;1,03342E+14;-4,09654E+14;4,88671E+14;1,79789E+13;5,13132E+13;4,52857E+14;-4,15252E+13;-5,79584E+14;-6,05857E+14;0;2,56231E+13;9,02144E+14;-1,65185E+14;-6E+14;-6E+14;3,32799E+14;-4,8608E+14;5,85498E+14;4,33135E+14;;-2,7E+14;-5,39E+14;-966;1,95874E+14;4,90374E+14;1647999954;2,85781E+14;6,68688E+14;-1017364;;-5,059E+14;-1,61E+14;7,49717E+14;7,54799E+14;1,68608E+14;2,08341E+14;0
285;01.09.2021;-3,05937E+14;5,57933E+14;1,18343E+13;-1E+14;6,65338E+14;-6,34462E+14;-4,00053E+14;-1,43887E+14;0;2,13366E+14;0;-4,47797E+14;-2;-1,84744E+14;-3,16957E+14;0;3,41881E+14;-2,94985E+14;3,27333E+14;1,86741E+14;3,43054E+14;3,49651E+14;6,21962E+14;4,54624E+14;8,09691E+14;-1,1405E+14;-8,86269E+12;1,03726E+14;-4,17007E+14;-3,58745E+14;6,37622E+14;4,14763E+14;-3,91007E+14;-5,81277E+14;-8,82618E+14;-7,99471E+13;-7,26473E+14;8,89774E+14;-6,94058E+14;2,22042E+14;9,9552E+14;2,87219E+14;2,0081E+14;5,93474E+14;9,51928E+13;-7,78129E+14;-1,89073E+14;2,75238E+14;-1,97589E+14;2,3614E+12;4,0235E+14;2,13278E+14;1,18336E+14;6,51125E+14;-3,32917E+14;3,04082E+14;5,08252E+14;1,29546E+14;4,82572E+14;4,7001E+14;2,67838E+14;8,0905E+14;2,8256E+14;-5,43087E+14;3,77007E+14;3,38455E+14;4,05212E+14;2,5151E+14;8,7835E+14;5,34082E+14;5,34821E+14;5,15105E+14;-1,00001E+14;-2,98651E+14;-1,08109E+14;-7,58847E+14;-5,27053E+13;7,4732E+14;-5,38532E+14;-2,14026E+14;-4,79443E+14;5,15345E+14;0;8,05668E+14;1,40518E+14;-5,83035E+14;-11;-3;2,18273E+14;1,68462E+14;1,86725E+14;6,35645E+14;;1312;1583;1585;-1,24865E+14;-4,54489E+14;2313999939;-4,87378E+12;-2,32925E+14;1952276;5,46E+14;-8,396E+14;-1,531E+14;7,05561E+14;;4,04027E+14;5,44301E+14;7,24641E+14
286;01.10.2021;-3,97803E+14;1,60603E+14;5,91191E+14;-1E+15;-1,06668E+14;-1,10712E+14;-2,29368E+14;1,91393E+14;1E+15;-7,92731E+14;-1E+14;-3,31014E+14;-2;-3,11921E+14;0;-2,77393E+14;3,40716E+14;-4,44116E+14;0;5,58141E+14;6,82597E+14;5,22194E+14;1,99012E+14;-9,30904E+14;3,27898E+14;-8,37701E+14;-5,48918E+14;-4,60734E+14;-2,50361E+14;1,16125E+13;9,48874E+14;-1,56616E+14;-8,85397E+14;-3,68296E+14;2,96965E+14;1,96808E+14;-5,10917E+14;5,88814E+14;5,89467E+14;-8,48182E+14;4,96279E+14;4,76873E+13;2,16331E+14;0;-1,90476E+13;-1,77714E+14;7,53989E+14;6,54695E+14;3,16996E+14;;7,90661E+14;5,97559E+14;1,16225E+14;;7,62463E+13;6,31905E+14;5,66177E+13;1,75104E+14;1,23413E+14;1,01077E+14;2,30628E+14;5,08713E+14;7,39616E+14;1,29119E+14;-3,80451E+14;-5,40201E+14;1,65331E+14;-1,3706E+14;1,36438E+13;-3,72863E+14;1,01828E+14;-4,17825E+14;-3,92877E+14;-1,03184E+13;-2,69294E+14;;6,19149E+14;-2,17261E+14;1,18435E+14;2,40003E+13;-2,69788E+14;1,14656E+14;0;-6,63078E+14;-6,08172E+14;-3,0544E+14;2;9E+14;5,68454E+14;3,65053E+14;3,07515E+14;6,61038E+14;861;3144;2807;228;1,71473E+14;3,26408E+14;1626000023;6,68582E+14;4,33862E+14;-821812;2834;-6,956E+14;-2,384E+14;1,62013E+14;2,92179E+13;7,58478E+14;7,81019E+14;1,80343E+14
287;01.11.2021;3,97803E+14;-3,83403E+14;9,41183E+14;0;1,59578E+14;-4,48953E+14;-3,06267E+14;-3,86522E+14;0;3,96444E+14;0;-3,94542E+12;-2;5,35516E+14;3,16957E+14;5,54018E+14;-1,70213E+14;1,03322E+14;6,51468E+14;5,55043E+14;0;-3,47826E+13;1,87073E+14;-2,46926E+14;1,06953E+14;1,56498E+14;4,29514E+14;5,26185E+14;4,21645E+14;7,96112E+14;1,66497E+14;8,68314E+14;1,95701E+13;-4,49811E+12;-5,17689E+14;7,28021E+14;-6,66914E+14;4,88044E+14;-5,85825E+13;-1,80495E+14;1,97824E+14;-7,64092E+14;1,25666E+14;4,91885E+14;-3,82044E+14;3,16431E+14;-7,53989E+14;1,34572E+14;-3,35537E+14;6,93569E+14;7,42809E+13;7,16787E+13;1,20698E+14;6,53617E+14;3,0387E+14;4,26115E+14;6,33537E+14;2,21116E+14;9,214E+14;1,32956E+14;4,10926E+14;6,67195E+14;1,28371E+14;-1,2194E+14;4,6941E+13;3,33356E+14;-8,15739E+14;-1,47721E+13;-5,21253E+14;6,29931E+14;4,55853E+14;7,50137E+14;7,22396E+14;0;2,81364E+14;-2,22231E+14;-6,98398E+14;-6,95389E+14;-1,44098E+14;-1,01108E+14;-1,82734E+14;-3,02366E+14;0;4,18156E+14;5,20319E+13;9,71485E+13;22;24;6,86958E+14;7,28757E+14;1,05289E+14;6,18946E+14;-25;-905;-1436;-2437;-2,5333E+14;-2,57278E+14;2719000053;-8,36863E+14;-4,9919E+14;4809785;2,91E+14;-3,228E+14;-3,366E+14;1,02614E+14;1,5484E+14;5,74128E+14;1,7206E+14;4,49439E+14
288;01.12.2021;-8,87624E+14;3,71058E+14;-7,05056E+13;-1E+14;-1,86424E+14;-3,63676E+14;-1,20338E+14;0;0;-1,1898E+14;-1E+15;-3,77544E+14;-2;2,52158E+14;3,15956E+14;5,50966E+14;2,68924E+13;1,46735E+14;4,85831E+14;7,35297E+14;1,69924E+14;3,2565E+13;1,28104E+14;-5,12933E+14;1,05821E+14;2,06825E+12;-8,04024E+14;3,72093E+14;8,37994E+14;3,03711E+14;-2,4022E+14;-4,24735E+13;0;-8,15222E+14;3,81888E+14;-2,17524E+14;-1,15608E+14;-6,8393E+13;-1,18205E+14;-4,16173E+14;-6,94103E+14;-2,13186E+14;2,8777E+14;-7,88181E+14;0;2,57036E+14;3,77705E+14;4,96625E+13;-3,34838E+14;4,74683E+14;5,84953E+14;4,80014E+14;8,49921E+14;5,30629E+14;5,9386E+14;1,43097E+14;6,95536E+14;2,75904E+14;8,74319E+14;1,08832E+14;7,43193E+14;6,22743E+14;1,04464E+14;1,15396E+14;2,22718E+14;1,66986E+14;-2,69195E+14;9,1122E+14;;1,00403E+14;7,30975E+14;2,71027E+14;1,76711E+14;1,44006E+14;5,51459E+14;2,22231E+14;-8,1899E+14;6,48396E+14;-1,44306E+14;-1,2623E+14;-1,09912E+14;-8,87E+14;714;1,24048E+14;3,37507E+14;4,32607E+14;7E+14;4;4,42753E+14;8,683E+14;-6,11834E+14;7,79609E+14;319;-581;-1019;;4,42512E+14;4,17927E+14;1721999931;4,26886E+14;3,37558E+14;5155124;-2,24E+14;-4,7015E+14;-4,937E+14;8,45328E+14;1,09363E+14;1,85344E+14;9,95033E+14;8,96459E+14
289;01.01.2022;1,34643E+14;-5,57105E+14;-4,72814E+14;-1E+15;-8,09721E+14;-1,54151E+14;-3,69956E+14;6,66914E+14;0;-5,49618E+14;0;-2,99534E+14;0;6,75743E+14;6,28933E+14;5,47947E+14;-6,6556E+14;1,74423E+14;8,0451E+14;9,11583E+13;0;-1,01696E+13;1,26484E+14;2,33615E+14;1,04713E+14;-4,14079E+14;4,0282E+13;1,29153E+13;2,87888E+14;-5,26437E+14;3,22441E+14;4,83965E+14;-9,73718E+14;4,53411E+14;-7,34037E+14;3,07717E+14;3,98913E+14;4,88999E+14;-5,96305E+14;4,16173E+14;-3,98804E+14;1,45846E+14;-6,72756E+14;7,88181E+14;-1,34877E+14;4,28863E+14;-1,71107E+14;-3,50779E+14;2,11946E+14;5,05142E+14;6,21666E+14;6,30288E+14;6,35235E+14;7,56325E+14;2,27547E+14;6,72958E+14;7,16295E+14;1,28555E+14;7,19779E+14;7,53087E+14;5,01604E+14;8,61547E+14;-1,22173E+14;-1,6217E+14;6,84029E+14;1,06422E+14;;1,04924E+14;1,29528E+14;1,58951E+14;-1,12421E+14;5,15703E+14;-2,16003E+14;-1,33195E+14;-1,94727E+14;9,11583E+14;1,57796E+14;5,04016E+14;1,72643E+14;2,7447E+14;1,93588E+14;1,53839E+14;786;6,04555E+14;3,05216E+14;1,974E+14;4E+14;7E+14;1,50003E+14;1,097E+14;-1,95522E+13;9,04655E+14;3627;3672;3676;3379;-3,8596E+14;-6,84826E+14;2482999992;-5,40182E+14;2,2379E+14;-3352532;-2,772E+14;;-6,898E+14;1,1106E+14;2,00372E+14;3,52429E+14;1,44553E+14;2,68457E+14
290;01.02.2022;2,26037E+14;7,42118E+14;5,31759E+14;-1;2,70636E+14;-7,03165E+14;-8,10902E+13;-1,01783E+14;1E+15;1,61746E+14;0;-2,88014E+14;-2E+14;3,93682E+14;3,12989E+14;0;1,66806E+14;-1,44196E+14;-4,81929E+14;0;0;1,70213E+14;1,01603E+14;-2,10534E+14;-2,10534E+14;-3,11689E+14;-1,51902E+14;-1,66362E+14;2,69906E+14;8,96867E+14;-1,96389E+14;-4,63326E+14;-3,92157E+14;3,90371E+14;1,77625E+14;3,63676E+14;1,52463E+14;6,80605E+14;-1,93243E+14;-1,74983E+14;-7,01757E+14;-1,26277E+14;4,81001E+14;1,17075E+14;-5,83659E+14;-1,86368E+14;-7,69954E+14;4,44751E+14;3,8548E+13;4,69073E+14;5,98972E+14;5,07042E+14;7,57999E+14;2,89916E+14;6,65101E+14;2,34097E+14;5,32378E+14;4,98748E+14;4,38332E+14;5,24532E+14;2,19822E+14;5,53141E+14;4,99587E+14;1,01557E+14;-1,56837E+14;-2,29213E+14;-2,18291E+14;-1,72151E+12;-3,71105E+14;-3,72341E+14;7,79204E+14;2,10918E+14;1,60343E+14;-3,00159E+14;1,65773E+14;1,9767E+14;-1,8913E+14;6,52607E+14;-3,68047E+14;2,4111E+14;-1,69748E+14;1,15835E+14;225;5,27934E+13;-3,45964E+14;-7,56397E+14;16;14;4,96839E+14;3,83439E+14;1,29179E+14;1,15856E+14;2889;3046;284;2241;-8,15376E+14;-3,93236E+14;3014999962;-3,18628E+14;-1,1873E+14;-4416628;-3,722E+14;-148481;-8,5133E+14;;2,89662E+14;4,45821E+14;1,14156E+13;4,45832E+14
291;01.03.2022;2,49878E+14;3,69004E+14;-1,06636E+13;1;8,17045E+14;-7,56374E+14;-2,76261E+14;-5,1151E+14;1E+14;1,91924E+14;1E+15;-3,98595E+14;-2;1,05359E+14;-3,12989E+14;-2,73598E+14;1,32452E+14;3,68314E+14;6,42057E+14;5,42988E+14;1,69635E+14;2,35305E+13;7,74597E+14;4,16727E+13;1,05821E+14;-3,12663E+14;0;1,8622E+14;-4,05132E+14;-1,1675E+13;5,20563E+14;-2,18873E+14;-3,93701E+14;6,47251E+14;-1,59719E+14;4,13413E+14;1,37457E+14;9,68523E+14;-1,23133E+14;1,4023E+14;-5,04288E+13;-9,82326E+14;9,59233E+14;2,90557E+14;-5,87086E+14;-8,00675E+12;-2,9029E+13;8,89697E+14;3,36241E+14;8,04166E+14;7,76783E+14;6,76714E+14;1,14965E+14;4,35864E+14;4,94241E+14;5,96828E+14;6,47222E+14;2,20288E+14;;1,33198E+14;2,97632E+14;7,67237E+14;-5,88392E+14;-2,10869E+14;9,02627E+14;;1,81489E+14;3,24215E+14;2,3831E+12;9,4502E+14;-7,57631E+14;6,46029E+14;9,6228E+14;7,21274E+14;6,70325E+14;-1,9767E+14;-7,6832E+14;-3,20448E+14;1,67462E+14;;-2,73313E+14;1,88228E+14;1446;4,34916E+14;-1,97285E+14;3,17114E+14;32;36;1,54439E+14;1,29615E+14;5,76746E+14;1,6052E+14;177;346;566;1089;7,19183E+14;3,74043E+14;2055999947;3,51483E+14;4,46888E+14;17154411;-3,746E+14;-151871;-8,9543E+14;3,07161E+14;5,43257E+14;2,09195E+14;1,25197E+13;3,5524E+14
292;01.04.2022;4,97891E+13;3,92109E+14;-1,56066E+14;-1;0;-8,183E+14;-1,12677E+14;-6,89929E+14;2E+14;2,91749E+13;2E+14;-3,78326E+13;-1E+14;1,62609E+14;-3,13972E+14;0;-6,60068E+14;-3,39495E+13;3,19489E+14;3,60361E+14;-1,69635E+14;-1,5063E+13;6,15387E+14;-2,06193E+14;1,04713E+14;-1,04439E+14;-1,85381E+14;-3,40619E+14;2,00944E+14;2,70636E+14;-1,35914E+14;-1,70036E+14;-6,92729E+14;1,79033E+14;1,33276E+13;1,23841E+14;3,37642E+14;-2,90839E+14;1,29212E+14;-2,61438E+14;-6,08521E+14;9,82326E+14;-2,22985E+14;9,66651E+14;-4,91885E+14;1,0834E+14;-7,78193E+14;1,24522E+14;-2,72578E+14;1,80413E+14;2,09327E+14;5,94062E+14;2,91635E+12;-1,73354E+13;1,06809E+14;6,31803E+14;5,36758E+13;7,4975E+14;2,9079E+14;6,18591E+14;6,93445E+14;5,68948E+14;3,1844E+14;3,20092E+14;3,15986E+14;-3,04757E+14;-1,09964E+14;-4,54799E+14;-2,00816E+13;-1,36378E+14;8,74901E+14;-2,99115E+14;1,00302E+14;2,2108E+14;6,48819E+14;1,17985E+14;-8,67106E+14;-2,19483E+14;2,50952E+14;4,37141E+14;-1,9625E+14;-1,14361E+14;1304;5,73489E+14;-4,87113E+14;-4,99382E+14;24;21;-2,83674E+14;3,11493E+14;-3,66483E+14;-1,00152E+14;1385;3092;2905;2544;-6,35304E+14;-2,15635E+14;3340000153;-9,20678E+14;-4,06486E+14;-5734302;-4,006E+14;-128094;-8,0929E+13;2,86233E+14;4,91805E+14;1,1474E+13;9,54467E+14;9,70453E+14
293;01.05.2022;-1,9097E+14;3,66815E+14;-1,0949E+12;0;-2,65E+14;2,15361E+14;-2,83688E+14;-4,49514E+13;-4E+14;-3,70911E+14;-3E+14;-1,98163E+14;-1E+15;-3,06308E+14;0;-2,74349E+14;3,30579E+14;2,97683E+14;7,94285E+14;1,07336E+14;1,69635E+14;1,68492E+14;-3,84173E+14;-4,25596E+14;-2,10534E+14;2,08768E+14;8,28162E+14;6,71465E+14;-1,73917E+14;4,49439E+14;5,24936E+14;2,74859E+14;5,94061E+13;3,79507E+14;5,2817E+14;-2,05339E+14;3,97615E+14;5,80834E+14;-1,21286E+14;-1,84946E+14;-1,12533E+14;-1,27892E+14;4,88999E+14;1,05719E+14;-1,09074E+13;-2,11802E+13;-1,27769E+14;3,63849E+14;8,42789E+14;4,75486E+13;5,93162E+14;5,36194E+14;6,82333E+14;2,82063E+14;4,45627E+14;4,16308E+14;5,14656E+14;7,54113E+13;8,41713E+13;8,31128E+14;4,45799E+14;8,51689E+14;3,58423E+14;5,24785E+14;3,96767E+14;4,21212E+14;4,33938E+14;2,90176E+14;1,09751E+14;1,3264E+14;3,93617E+14;3,80306E+14;-5,25316E+14;-2,95981E+14;-3,13833E+13;-5,81076E+14;-1,80312E+14;-2,01864E+14;-1,66143E+14;-1,84567E+14;-3,73861E+14;8,04641E+14;2262;4,37475E+13;-2,48231E+14;2,77477E+14;27;28;3,34433E+14;1,11956E+14;-3,49028E+14;5,56126E+13;1759;-1,9E+14;707;2023;4,01567E+14;-1,4137E+14;2619000053;5,31762E+14;2,65786E+14;-6,19379E+14;-2,325E+14;-7,5629E+14;-6,6467E+14;1,81664E+14;3,11111E+14;4,11863E+13;8,61098E+14;8,74131E+14
